ts,agent_id,x,y,z,v
70614,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
70615,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
70616,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
70617,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
70618,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
70619,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
70620,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
70621,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
70622,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.666118913163386e-08
70623,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.498581600387183e-08
70624,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.064150310729244e-08
70625,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.341605791500814e-08
70626,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.0002859794568698226
70627,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011593802363500222
70628,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.00048340523933483023
70629,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013365105435719551
70630,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.486681848563241e-05
70631,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012745039024912843
70632,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.0001615766931258555
70633,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016957427387668378
70634,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016435336783544294
70635,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015265271198941616
70636,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013917396159501643
70637,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012411426446522995
70638,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011066888577997143
70639,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.750115899443165e-05
70640,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.571716545254318e-05
70641,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.511451134898418e-05
70642,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.551423345151122e-05
70643,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.729287812774964e-05
70644,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.0051665812430884e-05
70645,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.354369404413039e-05
70646,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.843301668799252e-05
70647,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.345939743834063e-05
70648,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9172137057702963e-05
70649,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.5435466906999e-05
70650,0,192.36245727539062,-86.2626724243164,0.031874656677246094,2.228340044062296e-05
70651,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.9145308787344148e-05
70652,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6953959343581238e-05
70653,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.4353337738522897e-05
70654,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.2600430591146135e-05
70655,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.0828917293402178e-05
70656,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.148077144411537e-06
70657,0,192.36245727539062,-86.2626724243164,0.03322257846593857,8.0786220073323e-06
70658,0,192.36245727539062,-86.2626724243164,0.033303145319223404,7.05598190181751e-06
70659,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.741950359424075e-06
70660,0,192.36245727539062,-86.2626724243164,0.033422622829675674,5.1641273314552645e-06
70661,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.505770266917172e-06
70662,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.0660160337331086e-07
