ts,agent_id,throttle,steer,brake
70614,0,0.8999999761581421,-0.00036858199746347964,0.0
70615,0,0.8999999761581421,0.001369856996461749,0.0
70616,0,0.8999999761581421,-0.003058778354898095,0.0
70617,0,0.8999999761581421,0.0007605788414366543,0.0
70618,0,0.8999999761581421,0.0018013924127444625,0.0
70619,0,0.8999999761581421,0.0006122004706412554,0.0
70620,0,0.8999999761581421,-0.00018333493790123612,0.0
70621,0,0.8999999761581421,0.0030044233426451683,0.0
70622,0,0.8999999761581421,0.002724439138546586,0.0
70623,0,0.8999999761581421,0.0026238556019961834,0.0
70624,0,0.8999999761581421,0.002839387394487858,0.0
70625,0,0.8999999761581421,0.0028003735933452845,0.0
70626,0,0.8999999761581421,0.003093431005254388,0.0
70627,0,0.8999999761581421,0.003228619694709778,0.0
70628,0,0.8999999761581421,0.003111588302999735,0.0
70629,0,0.8999999761581421,0.0031329079065471888,0.0
70630,0,0.8999999761581421,0.003007505089044571,0.0
70631,0,0.8999999761581421,0.003320856485515833,0.0
70632,0,0.8999999761581421,0.0033686759416013956,0.0
70633,0,0.8999999761581421,0.003183759283274412,0.0
70634,0,0.8999999761581421,0.003429089207202196,0.0
70635,0,0.8999999761581421,0.003516488242894411,0.0
70636,0,0.8999999761581421,0.003540296573191881,0.0
70637,0,0.8999999761581421,0.003461940912529826,0.0
70638,0,0.8999999761581421,0.0034976324532181025,0.0
70639,0,0.8999999761581421,0.003594964975491166,0.0
70640,0,0.8999999761581421,0.0034868440125137568,0.0
70641,0,0.8999999761581421,0.003641782095655799,0.0
70642,0,0.8999999761581421,0.003808226203545928,0.0
70643,0,0.8999999761581421,0.0035748835653066635,0.0
70644,0,0.8999999761581421,0.0036752228625118732,0.0
70645,0,0.8999999761581421,0.003684679279103875,0.0
70646,0,0.8999999761581421,0.0036720242351293564,0.0
70647,0,0.8999999761581421,0.0035647486802190542,0.0
70648,0,0.8999999761581421,0.0035372592974454165,0.0
70649,0,0.8999999761581421,0.0035608329344540834,0.0
70650,0,0.8999999761581421,0.003605584381148219,0.0
70651,0,0.8999999761581421,0.0035288382787257433,0.0
70652,0,0.8999999761581421,0.003582258243113756,0.0
70653,0,0.8999999761581421,0.00351330847479403,0.0
70654,0,0.8999999761581421,0.0035355037543922663,0.0
70655,0,0.8999999761581421,0.003554141614586115,0.0
70656,0,0.8999999761581421,0.003657539375126362,0.0
70657,0,0.8999999761581421,0.0035723994951695204,0.0
70658,0,0.8999999761581421,0.0036123874597251415,0.0
70659,0,0.8999999761581421,0.003746279049664736,0.0
70660,0,0.8999999761581421,0.0037375891115516424,0.0
70661,0,0.8999999761581421,0.003652089275419712,0.0
70662,0,0.8999999761581421,0.0037651360034942627,0.0
70663,0,0.8999999761581421,0.003629314946010709,0.0
70664,0,0.8999999761581421,0.0037825473118573427,0.0
70665,0,0.8999999761581421,0.0036605587229132652,0.0
70666,0,0.8999999761581421,0.0037586744874715805,0.0
70667,0,0.8999999761581421,0.003539605997502804,0.0
70668,0,0.8999999761581421,0.0033965804614126682,0.0
70669,0,0.8999999761581421,0.003477684687823057,0.0
70670,0,0.8999999761581421,0.003619628958404064,0.0
70671,0,0.8999999761581421,0.0035373764112591743,0.0
70672,0,0.8999999761581421,0.003485922235995531,0.0
70673,0,0.8999999761581421,0.0036943568848073483,0.0
70674,0,0.8999999761581421,0.003444155678153038,0.0
70675,0,0.8999999761581421,0.0034276351798325777,0.0
70676,0,0.8999999761581421,0.0034493692219257355,0.0
70677,0,0.8999999761581421,0.003400038229301572,0.0
70678,0,0.8999999761581421,0.003506022971123457,0.0
70679,0,0.8999999761581421,0.0032753674313426018,0.0
70680,0,0.8999999761581421,0.003627329831942916,0.0
70681,0,0.8999999761581421,0.0033582744654268026,0.0
70682,0,0.8999999761581421,0.003369776299223304,0.0
70683,0,0.8999999761581421,0.003268979722633958,0.0
70684,0,0.8999999761581421,0.0033701874781399965,0.0
70685,0,0.8999999761581421,0.00346546433866024,0.0
70686,0,0.8999999761581421,0.0033627853263169527,0.0
70687,0,0.8999999761581421,0.0036005284637212753,0.0
70688,0,0.8999999761581421,0.0032580371480435133,0.0
70689,0,0.8999999761581421,0.003342708805575967,0.0
70690,0,0.8999999761581421,0.003266352927312255,0.0
70691,0,0.8999999761581421,0.0032843363005667925,0.0
70692,0,0.8999999761581421,0.0032773269340395927,0.0
70693,0,0.8999999761581421,0.00312154577113688,0.0
70694,0,0.8999999761581421,0.0033960069995373487,0.0
70695,0,0.8999999761581421,0.0034521527122706175,0.0
70696,0,0.8999999761581421,0.003226732136681676,0.0
70697,0,0.8999999761581421,0.0031388960778713226,0.0
70698,0,0.8999999761581421,0.00329743605107069,0.0
70699,0,0.8999999761581421,0.003475924488157034,0.0
70700,0,0.8999999761581421,0.003233792958781123,0.0
70701,0,0.8999999761581421,0.0031959579791873693,0.0
