ts,agent_id,throttle,steer,brake
63926,0,0.8999999761581421,-0.010797744616866112,0.0
63927,0,0.8999999761581421,-0.000656460935715586,0.0
63928,0,0.8999999761581421,-0.0007632415508851409,0.0
63929,0,0.8999999761581421,-0.010474324226379395,0.0
63930,0,0.8999999761581421,0.0009605975938029587,0.0
63931,0,0.8999999761581421,-0.0026571806520223618,0.0
63932,0,0.8999999761581421,0.00036112646921537817,0.0
63933,0,0.8999999761581421,0.0026422496885061264,0.0
63934,0,0.8999999761581421,0.0025228760205209255,0.0
63935,0,0.8999999761581421,0.0025038733147084713,0.0
63936,0,0.8999999761581421,0.002670101122930646,0.0
63937,0,0.8999999761581421,0.00296016875654459,0.0
63938,0,0.8999999761581421,0.002972064074128866,0.0
63939,0,0.8999999761581421,0.002822851063683629,0.0
63940,0,0.8999999761581421,0.0028527581598609686,0.0
63941,0,0.8999999761581421,0.0029222932644188404,0.0
63942,0,0.8999999761581421,0.0030695658642798662,0.0
63943,0,0.8999999761581421,0.0032573372591286898,0.0
63944,0,0.8999999761581421,0.0033644097857177258,0.0
63945,0,0.8999999761581421,0.0033249109983444214,0.0
63946,0,0.8999999761581421,0.0035233828239142895,0.0
63947,0,0.8999999761581421,0.003173945704475045,0.0
63948,0,0.8999999761581421,0.003405662253499031,0.0
63949,0,0.8999999761581421,0.003238953882828355,0.0
63950,0,0.8999999761581421,0.0031872971449047327,0.0
63951,0,0.8999999761581421,0.0031408797949552536,0.0
63952,0,0.8999999761581421,0.00318155437707901,0.0
63953,0,0.8999999761581421,0.003184758359566331,0.0
63954,0,0.8999999761581421,0.003167158691212535,0.0
63955,0,0.8999999761581421,0.0031935370061546564,0.0
63956,0,0.8999999761581421,0.0031306517776101828,0.0
63957,0,0.8999999761581421,0.003002632176503539,0.0
63958,0,0.8999999761581421,0.0029786420054733753,0.0
63959,0,0.8999999761581421,0.0029643962625414133,0.0
63960,0,0.8999999761581421,0.0027715025935322046,0.0
63961,0,0.8999999761581421,0.002791087841615081,0.0
63962,0,0.8999999761581421,0.0027338089421391487,0.0
63963,0,0.8999999761581421,0.0028665687423199415,0.0
63964,0,0.8999999761581421,0.0030475982930511236,0.0
63965,0,0.8999999761581421,0.0028929493855684996,0.0
63966,0,0.8999999761581421,0.0030513342935591936,0.0
63967,0,0.8999999761581421,0.0029533966444432735,0.0
63968,0,0.8999999761581421,0.0029188229236751795,0.0
63969,0,0.8999999761581421,0.003074588254094124,0.0
63970,0,0.8999999761581421,0.0029610292986035347,0.0
63971,0,0.8999999761581421,0.0032367242965847254,0.0
63972,0,0.8999999761581421,0.0032225572504103184,0.0
63973,0,0.8999999761581421,0.003148539224639535,0.0
63974,0,0.8999999761581421,0.0032793786376714706,0.0
63975,0,0.8999999761581421,0.0031411414965987206,0.0
63976,0,0.8999999761581421,0.003282581688836217,0.0
63977,0,0.8999999761581421,0.0031757219694554806,0.0
63978,0,0.8999999761581421,0.003145775990560651,0.0
63979,0,0.8999999761581421,0.0032325093634426594,0.0
63980,0,0.8999999761581421,0.003259009215980768,0.0
63981,0,0.8999999761581421,0.0031334504019469023,0.0
63982,0,0.8999999761581421,0.0031258459202945232,0.0
63983,0,0.8999999761581421,0.0030248062685132027,0.0
63984,0,0.8999999761581421,0.003070501610636711,0.0
63985,0,0.8999999761581421,0.003049207152798772,0.0
63986,0,0.8999999761581421,0.0029444932006299496,0.0
63987,0,0.8999999761581421,0.003079346613958478,0.0
63988,0,0.8999999761581421,0.0030892533250153065,0.0
63989,0,0.8999999761581421,0.002908775582909584,0.0
63990,0,0.8999999761581421,0.00294024427421391,0.0
63991,0,0.8999999761581421,0.0029181414283812046,0.0
63992,0,0.8999999761581421,0.002891412703320384,0.0
63993,0,0.8999999761581421,0.0029429036658257246,0.0
63994,0,0.8999999761581421,0.0029245703481137753,0.0
63995,0,0.8999999761581421,0.0028760163113474846,0.0
63996,0,0.8999999761581421,0.0029470317531377077,0.0
63997,0,0.8999999761581421,0.0028733082581311464,0.0
63998,0,0.8999999761581421,0.002852720906957984,0.0
63999,0,0.8999999761581421,0.0028733653016388416,0.0
64000,0,0.8999999761581421,0.0027104096952825785,0.0
64001,0,0.8999999761581421,0.00299398647621274,0.0
64002,0,0.8999999761581421,0.002763899974524975,0.0
64003,0,0.8999999761581421,0.0027582296170294285,0.0
64004,0,0.8999999761581421,0.0028703699354082346,0.0
64005,0,0.8999999761581421,0.002725692233070731,0.0
64006,0,0.8999999761581421,0.0028171329759061337,0.0
64007,0,0.8999999761581421,0.002795737236738205,0.0
64008,0,0.8999999761581421,0.002724091522395611,0.0
64009,0,0.8999999761581421,0.002835514722391963,0.0
64010,0,0.8999999761581421,0.002703192410990596,0.0
64011,0,0.8999999761581421,0.002729480154812336,0.0
64012,0,0.8999999761581421,0.0027998355217278004,0.0
64013,0,0.8999999761581421,0.002794035477563739,0.0
64014,0,0.8999999761581421,0.002816785592585802,0.0
64015,0,0.8999999761581421,0.002852313918992877,0.0
64016,0,0.8999999761581421,0.002648452762514353,0.0
64017,0,0.8999999761581421,0.0027370459865778685,0.0
64018,0,0.8999999761581421,0.002659459365531802,0.0
64019,0,0.8999999761581421,0.0028200370725244284,0.0
64020,0,0.8999999761581421,0.002794082509353757,0.0
64021,0,0.8999999761581421,0.002579726977273822,0.0
64022,0,0.8999999761581421,0.002528019482269883,0.0
64023,0,0.8999999761581421,0.002435847418382764,0.0
64024,0,0.8999999761581421,0.00212859152816236,0.0
64025,0,0.8999999761581421,0.0022027017548680305,0.0
64026,0,0.8999999761581421,0.0018925145268440247,0.0
64027,0,0.8999999761581421,0.00211919704452157,0.0
64028,0,0.8999999761581421,0.0017288191011175513,0.0
64029,0,0.8999999761581421,0.0018454274395480752,0.0
64030,0,0.8999999761581421,0.0017174439271911979,0.0
64031,0,0.8999999761581421,0.0016592948231846094,0.0
64032,0,0.8999999761581421,0.0013051623245701194,0.0
64033,0,0.8999999761581421,0.0008543030126020312,0.0
64034,0,0.8999999761581421,0.001001738361082971,0.0
64035,0,0.8999999761581421,0.0007264105370268226,0.0
64036,0,0.8999999761581421,0.0012083017500117421,0.0
64037,0,0.8999999761581421,0.0010824541095644236,0.0
64038,0,0.8999999761581421,0.0012840087292715907,0.0
64039,0,0.8999999761581421,0.0007899071206338704,0.0
64040,0,0.8999999761581421,0.0003707554715219885,0.0
64041,0,0.8999999761581421,0.0005933769280090928,0.0
64042,0,0.8999999761581421,0.0007110710721462965,0.0
64043,0,0.8999999761581421,0.00048231237451545894,0.0
64044,0,0.8999999761581421,0.0015122522599995136,0.0
64045,0,0.8999999761581421,0.0009438112028874457,0.0
64046,0,0.8999999761581421,0.00081049301661551,0.0
64047,0,0.8999999761581421,0.0003545679210219532,0.0
64048,0,0.8999999761581421,-0.0002539919805712998,0.0
64049,0,0.8999999761581421,-0.0015551615506410599,0.0
64050,0,0.8999999761581421,-0.0007373986300081015,0.0
