ts,agent_id,x,y,z,v
47920,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
47921,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
47922,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
47923,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
47924,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
47925,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
47926,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
47927,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
47928,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.6481383571966344e-08
47929,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.500165527443583e-08
47930,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.065329436689965e-08
47931,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.343281606400852e-08
47932,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028598251173426054
47933,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011596098833371359
47934,0,192.36241149902344,-86.26264190673828,-0.034043312072753906,0.0004836769629814231
47935,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013380483117607717
47936,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.457251561458241e-05
47937,0,192.36241149902344,-86.26263427734375,-0.015612182207405567,0.00012731256436107502
47938,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016125492003664997
47939,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001696516142503516
47940,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016455519569756776
47941,0,192.36244201660156,-86.26264190673828,0.005999984685331583,0.0001532180247572987
47942,0,192.36244201660156,-86.26265716552734,0.01010765042155981,0.0001394004095285611
47943,0,192.36244201660156,-86.26265716552734,0.013701362535357475,0.00012455715244979746
47944,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011087330623181583
