ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
47989,0,5.581904243545945,195.56744384765625,-90.83265686035156,0.0015813064528629184
47990,0,5.58190425144216,195.56744384765625,-90.83265686035156,0.0015813064528629184
47991,0,5.581904258439901,195.56744384765625,-90.83265686035156,0.0015813064528629184
47992,0,5.581904265031289,195.56744384765625,-90.83265686035156,0.0015813064528629184
47993,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
47994,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
47995,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
47996,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
47997,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
47998,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
47999,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
48000,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48001,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48002,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48003,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48004,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48005,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48006,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48007,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
48008,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
48009,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
48010,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
48011,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
48012,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
48013,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
48014,0,5.581916803836845,195.56744384765625,-90.83265686035156,0.0015813064528629184
48015,0,5.586879227848246,195.56744384765625,-90.83263397216797,0.0015820693224668503
48016,0,5.592250050118084,195.56768798828125,-90.82512664794922,0.0015269850846379995
48017,0,5.596150659711074,195.5682830810547,-90.8080062866211,0.0014392470475286245
48018,0,5.598643338461083,195.5691680908203,-90.78170776367188,0.0013419341994449496
48019,0,5.60001375935865,195.5703887939453,-90.74675750732422,0.0012477874988690019
48020,0,5.600326028650777,195.57174682617188,-90.70368957519531,0.0011639404110610485
48021,0,5.599985505132377,195.5734405517578,-90.65308380126953,0.0010935973841696978
48022,0,5.599265443363064,195.5754852294922,-90.59553527832031,0.0010380554012954235
48023,0,5.598171397520074,195.5774383544922,-90.53160858154297,0.0009969329694285989
48024,0,5.597145975490795,195.5795440673828,-90.4619140625,0.0009692382882349193
48025,0,5.596431631399404,195.58184814453125,-90.38697052001953,0.0009537124424241483
48026,0,5.5960277251043316,195.5840606689453,-90.30724334716797,0.0009484481415711343
48027,0,5.596186199544045,195.58621215820312,-90.22319030761719,0.0009517669677734375
48028,0,5.597090384678415,195.5884552001953,-90.13521575927734,0.0009619140182621777
48029,0,5.598849821471756,195.5907440185547,-90.04367065429688,0.0009776306105777621
48030,0,5.601601884260194,195.59312438964844,-89.9488754272461,0.0009974288986995816
48031,0,5.605367734318541,195.5955810546875,-89.85108947753906,0.0010200118413195014
48032,0,5.610225159798766,195.59808349609375,-89.7505874633789,0.0010445022489875555
48033,0,5.6162085471624135,195.6006622314453,-89.64754486083984,0.001069946214556694
48034,0,5.623362560249162,195.60330200195312,-89.54216766357422,0.0010958098573610187
48035,0,5.631672220936691,195.60598754882812,-89.43457794189453,0.0011212157551199198
48036,0,5.6411215547340925,195.6087188720703,-89.32492065429688,0.0011459350353106856
48037,0,5.651711081184886,195.6115264892578,-89.21329498291016,0.0011697387089952826
48038,0,5.6633924238143045,195.61436462402344,-89.09979248046875,0.0011922453995794058
48039,0,5.676198352279123,195.61732482910156,-88.9844970703125,0.0012133788550272584
48040,0,5.6900208908934635,195.6202850341797,-88.86747741699219,0.0012331389589235187
48041,0,5.704879787699913,195.623291015625,-88.74878692626953,0.0012513732071965933
48042,0,5.72069918045528,195.62632751464844,-88.62847137451172,0.0012680815998464823
48043,0,5.737510917646729,195.62945556640625,-88.50657653808594,0.0012835311936214566
48044,0,5.755229814520279,195.63259887695312,-88.3831558227539,0.0012976074358448386
48045,0,5.773806731467168,195.6358184814453,-88.2582015991211,0.0013103485107421875
48046,0,5.793213354976305,195.63905334472656,-88.13177490234375,0.0015785216819494963
48047,0,5.813406295784311,195.642333984375,-88.00387573242188,0.0017381286015734076
48048,0,5.834381815422924,195.6456756591797,-87.87454223632812,0.0018271636217832565
48049,0,5.856106773924888,195.64907836914062,-87.7437744140625,0.0018711852608248591
48050,0,5.8785559243744725,195.65249633789062,-87.61160278320312,0.001886825542896986
48051,0,5.901721065215816,195.65597534179688,-87.47802734375,0.0018851852510124445
48052,0,5.925551658348744,195.65948486328125,-87.34307098388672,0.001874046283774078
48053,0,5.950018255901408,195.6630401611328,-87.20674896240234,0.0018578720046207309
48054,0,5.975130984408653,195.66664123535156,-87.06905364990234,0.0018395613878965378
48055,0,6.000864223807427,195.6702880859375,-86.93000030517578,0.0018210600828751922
48056,0,6.0272318703729795,195.67396545410156,-86.78961944580078,0.0018033599480986595
48057,0,6.0541575627603335,195.6776885986328,-86.64788055419922,0.0017871856689453125
48058,0,6.081674077638689,195.68145751953125,-86.50481414794922,0.0017725753132253885
48059,0,6.109732565592239,195.6852569580078,-86.36042785644531,0.0017597198020666838
48060,0,6.138315280343046,195.68910217285156,-86.21471405029297,0.0017485427670180798
48061,0,6.167396228484868,195.69296264648438,-86.06768035888672,0.001738967839628458
48062,0,6.197001159202973,195.69688415527344,-85.91934204101562,0.0017308807000517845
48063,0,6.227103769708419,195.7008514404297,-85.76971435546875,0.0017240523593500257
48064,0,6.257680801695462,195.704833984375,-85.61876678466797,0.0017182158771902323
48065,0,6.28873168600995,195.70887756347656,-85.4665298461914,0.0017134094377979636
48066,0,6.3202762266344985,195.7129669189453,-85.31300354003906,0.0017094421200454235
48067,0,6.352262342319375,195.7170867919922,-85.15818786621094,0.001706199604086578
48068,0,6.38471600425312,195.72125244140625,-85.00209045410156,0.0017034148331731558
48069,0,6.4175880130426055,195.7254638671875,-84.84471130371094,0.00170135498046875
48070,0,6.450905263665871,195.72970581054688,-84.68607330322266,0.0016996001359075308
48071,0,6.484644734876014,195.73397827148438,-84.52616882324219,0.0016983413370326161
48072,0,6.518791320925403,195.73828125,-84.36500549316406,0.0016973114106804132
48073,0,6.553402788655779,195.74261474609375,-84.20260620117188,0.0016964721726253629
48074,0,6.588433269729293,195.74700927734375,-84.03895568847656,0.0016961288638412952
48075,0,6.622583869320092,195.7514190673828,-83.87406158447266,0.0016958618070930243
48076,0,6.655673309736408,195.75587463378906,-83.70793914794922,0.0016955947503447533
48077,0,6.687711327940344,195.76039123535156,-83.54058074951172,0.00169567100238055
48078,0,6.718675697499378,195.76492309570312,-83.37201690673828,0.001695823622867465
48079,0,6.748566744630915,195.76950073242188,-83.2022476196289,0.001696090679615736
48080,0,6.777368083663347,195.7740936279297,-83.03126525878906,0.0016964339883998036
48081,0,6.805131586016081,195.7787322998047,-82.85910034179688,0.0016967772971838713
48082,0,6.831817049578038,195.78341674804688,-82.68573760986328,0.0016972350422292948
48083,0,6.857421300566333,195.78811645507812,-82.51119232177734,0.0016977691557258368
48084,0,6.881956260775733,195.7928924560547,-82.33546447753906,0.0016982269007712603
48085,0,6.905429452471722,195.79766845703125,-82.15858459472656,0.0016990279546007514
48086,0,6.927835508148158,195.80252075195312,-81.98052215576172,0.0016995620680972934
48087,0,6.9491744178623405,195.807373046875,-81.80132293701172,0.001700172433629632
48088,0,6.969461086610382,195.81228637695312,-81.6209716796875,0.001700820866972208
48089,0,6.988684847842958,195.81719970703125,-81.4394760131836,0.0017015074845403433
48090,0,7.006873433982633,195.8221893310547,-81.2568359375,0.001702117850072682
48091,0,7.02400862423792,195.82717895507812,-81.07308197021484,0.0017029190203174949
48092,0,7.040148399537141,195.83224487304688,-80.88819885253906,0.0017034912016242743
48093,0,7.055239556599543,195.8373260498047,-80.70220184326172,0.0017042160034179688
48094,0,7.069317061648479,195.84243774414062,-80.51509094238281,0.0017050170572474599
48095,0,7.083050307795734,195.8475799560547,-80.3268814086914,0.0017057418590411544
48096,0,7.098326852006355,195.85276794433594,-80.1375732421875,0.0017065429128706455
48097,0,7.11503541892765,195.8579864501953,-79.94717407226562,0.0017072295304387808
48098,0,7.133082444670784,195.8632354736328,-79.75569915771484,0.0017079543322324753
48099,0,7.152361609645718,195.86851501464844,-79.56314849853516,0.0017086791340261698
48100,0,7.172829726642982,195.8738250732422,-79.36952209472656,0.0017093276837840676
48101,0,7.194449561286151,195.87918090820312,-79.1748275756836,0.0017100524855777621
48102,0,7.217098451609201,195.88455200195312,-78.97907257080078,0.0017108535394072533
48103,0,7.240772192647263,195.88995361328125,-78.78227233886719,0.0017115401569753885
48104,0,7.265363217508031,195.8953857421875,-78.58441925048828,0.0017122267745435238
48105,0,7.290852405340279,195.9008331298828,-78.38552856445312,0.0017130279447883368
48106,0,7.317251546669965,195.9063262939453,-78.18560028076172,0.0017136383103206754
48107,0,7.34443005054217,195.91183471679688,-77.98464965820312,0.0017143249278888106
48108,0,7.372343375970151,195.91737365722656,-77.78267669677734,0.0017150877974927425
48109,0,7.400924907368038,195.92294311523438,-77.5796890258789,0.001715812599286437
48110,0,7.430074848222627,195.92852783203125,-77.37569427490234,0.0017165374010801315
48111,0,7.459692391540121,195.9341583251953,-77.17069244384766,0.0017172241350635886
48112,0,7.489641835800967,195.9397735595703,-76.96469116210938,0.001717796316370368
48113,0,7.519830476047268,195.94544982910156,-76.7576904296875,0.0017185211181640625
48114,0,7.550108223426817,195.95114135742188,-76.54971313476562,0.0017192839877679944
48115,0,7.580402431564569,195.95684814453125,-76.34075164794922,0.0017198181012645364
48116,0,7.610521036137808,195.96255493164062,-76.13082122802734,0.0017206191550940275
48117,0,7.640328215715197,195.96832275390625,-75.91990661621094,0.0017212677048519254
48118,0,7.669679332326355,195.97406005859375,-75.70803833007812,0.0017219161381945014
48119,0,7.698403535217514,195.9798583984375,-75.4952163696289,0.0017226027557626367
48120,0,7.726343003690289,195.9856414794922,-75.28142547607422,0.0017230986850336194
48121,0,7.753477670129693,195.99143981933594,-75.06670379638672,0.0017238616710528731
48122,0,7.779745614107762,195.99728393554688,-74.85103607177734,0.0017244720365852118
48123,0,7.804994967044632,196.0030975341797,-74.63442993164062,0.001725158654153347
48124,0,7.8291561905960805,196.00894165039062,-74.41688537597656,0.0017258452717214823
48125,0,7.852125392836262,196.01478576660156,-74.19843292236328,0.0017264938214793801
48126,0,7.8738875156585815,196.02066040039062,-73.97904968261719,0.0017270660027861595
48127,0,7.894365838089492,196.0265350341797,-73.75875091552734,0.0017276763683184981
48128,0,7.91352461644702,196.0324249267578,-73.53755187988281,0.0017282485496252775
48129,0,7.931307805143138,196.03829956054688,-73.31544494628906,0.0017289351671934128
48130,0,7.947645988583324,196.044189453125,-73.09243774414062,0.0017295455327257514
48131,0,7.96256488966114,196.05007934570312,-72.8685302734375,0.0017301940824836493
48132,0,7.976049648074101,196.0559539794922,-72.64374542236328,0.0017308044480159879
48133,0,7.988065129888239,196.0618438720703,-72.4180679321289,0.0017314148135483265
48134,0,7.998631114467653,196.06773376464844,-72.19152069091797,0.0017320250626653433
48135,0,8.00768576738953,196.07362365722656,-71.96409606933594,0.0017325591761618853
48136,0,8.015215793801632,196.0795135498047,-71.73580169677734,0.0017331695416942239
48137,0,8.021288681156623,196.0854034423828,-71.50664520263672,0.0017337417230010033
48138,0,8.025918310593081,196.09130859375,-71.2766342163086,0.0017343139043077826
48139,0,8.029159176271792,196.09719848632812,-71.04576873779297,0.0017349624540656805
48140,0,8.031032118645456,196.1031036376953,-70.81404876708984,0.0017354583833366632
48141,0,8.031534681343208,196.10894775390625,-70.58148956298828,0.0017360305646434426
48142,0,8.030687867798752,196.11480712890625,-70.34809112548828,0.001736602745950222
48143,0,8.028506197203445,196.1206817626953,-70.11386108398438,0.0017372131114825606
48144,0,8.02501118480573,196.1265411376953,-69.8788070678711,0.0017377090407535434
48145,0,8.020129300498292,196.13235473632812,-69.6429214477539,0.0017383956583216786
48146,0,8.013957300642264,196.13818359375,-69.40621185302734,0.0017388915875926614
48147,0,8.006507082445754,196.1439971923828,-69.168701171875,0.0017394637688994408
48148,0,7.997770030699721,196.14979553222656,-68.93037414550781,0.0017399596981704235
48149,0,7.987788658173713,196.15557861328125,-68.69124603271484,0.0017405700637027621
48150,0,7.976622700535734,196.16134643554688,-68.45130920410156,0.0017412566812708974
48151,0,7.964290927228632,196.16709899902344,-68.21057891845703,0.0017417906783521175
48152,0,7.950836120025665,196.17282104492188,-67.96906280517578,0.0017422103555873036
48153,0,7.936308185465958,196.1785430908203,-67.72676086425781,0.001742782536894083
48154,0,7.920660304527871,196.18423461914062,-67.48367309570312,0.0017432402819395065
48155,0,7.903945385065415,196.18991088867188,-67.23981475830078,0.0017437743954360485
48156,0,7.886192527487136,196.19558715820312,-66.99517059326172,0.001744346576742828
48157,0,7.867482015289992,196.20120239257812,-66.74977111816406,0.0017448806902393699
48158,0,7.848002833592979,196.20681762695312,-66.50360870361328,0.00174541468732059
48159,0,7.82777034759999,196.21241760253906,-66.25667572021484,0.0017458724323660135
48160,0,7.806799948473138,196.21798706054688,-66.00899505615234,0.0017465209821239114
48161,0,7.785055094286196,196.22352600097656,-65.76055908203125,0.001746864290907979
48162,0,7.762611193257953,196.22906494140625,-65.51138305664062,0.001747512724250555
48163,0,7.739512955743453,196.23452758789062,-65.26146697998047,0.0017479324014857411
48164,0,7.715775354233919,196.23997497558594,-65.01079559326172,0.0017484283307567239
48165,0,7.691402931809402,196.24542236328125,-64.75940704345703,0.001748962327837944
48166,0,7.666475130242388,196.25083923339844,-64.50728607177734,0.0017493820050731301
48167,0,7.6408664725599476,196.25621032714844,-64.25442504882812,0.0017499160021543503
48168,0,7.614665452275681,196.2615509033203,-64.0008544921875,0.001750411931425333
48169,0,7.587802947920962,196.2668914794922,-63.74656677246094,0.0017508696764707565
48170,0,7.5602633857495976,196.27218627929688,-63.4915657043457,0.0017513656057417393
48171,0,7.532009503475141,196.27743530273438,-63.2358512878418,0.001751861535012722
48172,0,7.503127057528508,196.2826690673828,-62.97943878173828,0.0017523192800581455
48173,0,7.4735946536713085,196.28787231445312,-62.72232437133789,0.0017528152093291283
48174,0,7.443436500782977,196.29306030273438,-62.46451187133789,0.0017532729543745518
48175,0,7.4126378984600185,196.29820251464844,-62.20600891113281,0.0017537306994199753
48176,0,7.38120150386961,196.3032989501953,-61.946815490722656,0.0017541884444653988
48177,0,7.3491611774019265,196.30838012695312,-61.68693542480469,0.0017546843737363815
48178,0,7.31668924965027,196.31341552734375,-61.4263801574707,0.0017551040509715676
48179,0,7.284317132747144,196.31842041015625,-61.16514587402344,0.0017557144165039062
48180,0,7.252005195938906,196.32339477539062,-60.903236389160156,0.0017560577252879739
48181,0,7.219702871165892,196.32833862304688,-60.640663146972656,0.0017566299065947533
48182,0,7.187388097850861,196.33323669433594,-60.37742233276367,0.0017570113996043801
48183,0,7.15504042375344,196.33810424804688,-60.1135139465332,0.0017575073288753629
48184,0,7.12268119773433,196.3429412841797,-59.84895706176758,0.001757888705469668
48185,0,7.090262464073473,196.34774780273438,-59.583744049072266,0.001758308382704854
48186,0,7.057747388234989,196.35250854492188,-59.31787872314453,0.0017588043119758368
48187,0,7.025109306580906,196.3572540283203,-59.05137634277344,0.0017591094365343451
48188,0,6.992330176732594,196.36196899414062,-58.78422164916992,0.0017596435500308871
48189,0,6.959383285073712,196.36663818359375,-58.51642990112305,0.0017600631108507514
48190,0,6.9262888304571355,196.3712615966797,-58.24800491333008,0.0017604446038603783
48191,0,6.893037071774855,196.3758544921875,-57.97895050048828,0.001760940533131361
48192,0,6.859618864423551,196.38043212890625,-57.70926284790039,0.0017613600939512253
48193,0,6.825994389796831,196.3849639892578,-57.4389533996582,0.0017617797711864114
48194,0,6.792148533485873,196.3894500732422,-57.168025970458984,0.0017621612641960382
48195,0,6.758102912412,196.3939208984375,-56.89647674560547,0.0017624663887545466
48196,0,6.723818565920933,196.3983612060547,-56.624324798583984,0.0017629241337999701
48197,0,6.689223801916906,196.4027557373047,-56.35155487060547,0.001763305626809597
48198,0,6.654110440059454,196.4071044921875,-56.078182220458984,0.0017637633718550205
48199,0,6.618225468116864,196.41143798828125,-55.804203033447266,0.0017641448648646474
48200,0,6.581617782824829,196.4157257080078,-55.529632568359375,0.0017646407941356301
48201,0,6.544037429120845,196.4199981689453,-55.25445556640625,0.001765022287145257
48202,0,6.505720570874148,196.4242401123047,-54.97869110107422,0.0017654418479651213
48203,0,6.466664157267973,196.4284210205078,-54.70233917236328,0.0017658233409747481
48204,0,6.426922362108824,196.43258666992188,-54.42539596557617,0.001766204833984375
48205,0,6.386452086392173,196.43673706054688,-54.14787292480469,0.00176658621057868
48206,0,6.345303619377625,196.44081115722656,-53.869773864746094,0.0017669296357780695
48207,0,6.3035582195467965,196.4449005126953,-53.591102600097656,0.0017673491965979338
48208,0,6.261181015091241,196.44894409179688,-53.31185531616211,0.0017677306896075606
48209,0,6.218198863020545,196.45294189453125,-53.03203582763672,0.0017681121826171875
48210,0,6.174665443663627,196.45692443847656,-52.75164794921875,0.0017686081118881702
48211,0,6.130595126879099,196.4608612060547,-52.47071075439453,0.0017689132364466786
48212,0,6.086038102496243,196.4647674560547,-52.189208984375,0.0017692565452307463
48213,0,6.0410775415739995,196.46864318847656,-51.90714645385742,0.0017696380382403731
48214,0,5.995777351417017,196.4724884033203,-51.624534606933594,0.0017699431627988815
48215,0,5.9502149615164175,196.47634887695312,-51.34136962890625,0.0017703628400340676
48216,0,5.904406553681168,196.48013305664062,-51.05766677856445,0.0017707061488181353
48217,0,5.858415201176132,196.48390197753906,-50.77341079711914,0.0017710876418277621
48218,0,5.812273958799625,196.4876251220703,-50.488616943359375,0.0017714690184220672
48219,0,5.766033994063031,196.49136352539062,-50.20328903198242,0.001771850511431694
48220,0,5.71967614959324,196.4950408935547,-49.91743087768555,0.001772232004441321
48221,0,5.67328988757882,196.4987030029297,-49.631038665771484,0.0017725753132253885
48222,0,5.626857531833019,196.50233459472656,-49.344120025634766,0.0017728041857481003
48223,0,5.580451312323492,196.5059356689453,-49.05667495727539,0.0017732238629832864
48224,0,5.534075516047448,196.50950622558594,-48.76870346069336,0.0017736434238031507
48225,0,5.487770971510057,196.5130615234375,-48.480224609375,0.0017740249168127775
48226,0,5.44147960043362,196.5166015625,-48.191219329833984,0.0017743682255968451
48227,0,5.395300234155089,196.52011108398438,-47.90170669555664,0.001774597098119557
48228,0,5.34927549825881,196.52359008789062,-47.61167907714844,0.0017749404069036245
48229,0,5.303401930463739,196.5270538330078,-47.32114791870117,0.0017753982683643699
48230,0,5.257691971664325,196.5304718017578,-47.03010940551758,0.001775665208697319
48231,0,5.212141761629552,196.5338897705078,-46.73857879638672,0.0017760085174813867
48232,0,5.166807699659068,196.5372772216797,-46.44654083251953,0.0017762755742296576
48233,0,5.121645847140037,196.54063415527344,-46.15400695800781,0.0017766188830137253
48234,0,5.07670186017719,196.54397583007812,-45.860984802246094,0.0017770385602489114
48235,0,5.032023335314707,196.54730224609375,-45.567474365234375,0.0017774200532585382
48236,0,4.987633485635034,196.5506134033203,-45.273475646972656,0.0017776107415556908
48237,0,4.943502668640696,196.5538787841797,-44.9789924621582,0.0017779540503397584
48238,0,4.899669537158944,196.55715942382812,-44.68402862548828,0.0017782592913135886
48239,0,4.856151087016358,196.5603790283203,-44.38858413696289,0.0017786406679078937
48240,0,4.8130618787557085,196.56362915039062,-44.09266662597656,0.0017789077246561646
48241,0,4.7702871874821735,196.5668182373047,-43.796268463134766,0.0017792510334402323
48242,0,4.727959403221126,196.5700225830078,-43.49940490722656,0.0017796325264498591
48243,0,4.686036405938589,196.57318115234375,-43.20206832885742,0.0017799376510083675
48244,0,4.644537395207409,196.57632446289062,-42.90428161621094,0.0017800902714952826
48245,0,4.60352670108258,196.5794677734375,-42.60602569580078,0.0017805099487304688
48246,0,4.562960215141102,196.58258056640625,-42.307308197021484,0.001780776889063418
48247,0,4.522874315691646,196.58567810058594,-42.00813293457031,0.001781043945811689
48248,0,4.483287521115127,196.58876037597656,-41.70850372314453,0.0017814254388213158
48249,0,4.444255582469762,196.59185791015625,-41.40842056274414,0.0017817687476053834
48250,0,4.4058598382262,196.5949249267578,-41.10789108276367,0.0017820358043536544
48251,0,4.368011334859141,196.59796142578125,-40.806915283203125,0.0017823409289121628
48252,0,4.330828520765446,196.6009979248047,-40.5054931640625,0.001782646169885993
48253,0,4.294334429494866,196.60401916503906,-40.20363235473633,0.0017828368581831455
48254,0,4.258584007293332,196.60702514648438,-39.90133285522461,0.0017831039149314165
48255,0,4.222494533366435,196.6087188720703,-39.598663330078125,0.0017842482775449753
48256,0,4.18703321801944,196.6101837158203,-39.295562744140625,0.001784591586329043
48257,0,4.151574303380916,196.61083984375,-38.99200439453125,0.0017846297705546021
48258,0,4.115911172083893,196.6104278564453,-38.687957763671875,0.0017844390822574496
48259,0,4.0805200476157495,196.60946655273438,-38.38338088989258,0.0017835998442023993
48260,0,4.045497967764098,196.60800170898438,-38.0782470703125,0.0017823409289121628
48261,0,4.010723861217748,196.60598754882812,-37.77254867553711,0.0017809676937758923
48262,0,3.976374212777381,196.6034698486328,-37.466270446777344,0.0017793654697015882
48263,0,3.9424176743442416,196.60044860839844,-37.159400939941406,0.0017779158661141992
48264,0,3.9089395419120505,196.596923828125,-36.8519287109375,0.0017765044467523694
48265,0,3.8760813635207283,196.5929718017578,-36.54384994506836,0.0017751312116160989
48266,0,3.8441891563297736,196.5889434814453,-36.23514938354492,0.0017736816080287099
48267,0,3.813358061790964,196.5848846435547,-35.92582702636719,0.0017723082564771175
48268,0,3.7835954921069246,196.5807647705078,-35.61587142944336,0.001771049457602203
