ts,agent_id,throttle,steer,brake
74325,0,0.8999999761581421,-0.0026647949125617743,0.0
74326,0,0.8999999761581421,-0.011529075913131237,0.0
74327,0,0.8999999761581421,-0.00996346678584814,0.0
74328,0,0.8999999761581421,-0.011507788673043251,0.0
74329,0,0.8999999761581421,0.0007116841152310371,0.0
74330,0,0.8999999761581421,0.003035689704120159,0.0
74331,0,0.8999999761581421,0.010176178999245167,0.0
74332,0,0.8999999761581421,0.011164856143295765,0.0
74333,0,0.8999999761581421,0.030278293415904045,0.0
74334,0,0.8999999761581421,0.04335029050707817,0.0
74335,0,0.8999999761581421,0.045147161930799484,0.0
74336,0,0.8999999761581421,0.06483802199363708,0.0
74337,0,0.8999999761581421,0.053236376494169235,0.0
74338,0,0.8999999761581421,0.054342929273843765,0.0
74339,0,0.8999999761581421,0.05494994670152664,0.0
74340,0,0.8999999761581421,0.05158375948667526,0.0
74341,0,0.8999999761581421,0.04831143096089363,0.0
74342,0,0.8999999761581421,0.049133650958538055,0.0
74343,0,0.8999999761581421,0.0594182051718235,0.0
74344,0,0.8999999761581421,0.044060371816158295,0.0
74345,0,0.8999999761581421,0.04030665382742882,0.0
74346,0,0.8999999761581421,0.04876205697655678,0.0
74347,0,0.8999999761581421,0.03879997134208679,0.0
74348,0,0.8999999761581421,0.03934380039572716,0.0
74349,0,0.8999999761581421,0.04041620343923569,0.0
74350,0,0.8999999761581421,0.03525194153189659,0.0
74351,0,0.8999999761581421,0.043620314449071884,0.0
74352,0,0.8999999761581421,0.046764347702264786,0.0
74353,0,0.8999999761581421,0.03751722723245621,0.0
74354,0,0.8999999761581421,0.035838570445775986,0.0
74355,0,0.8999999761581421,0.038444582372903824,0.0
74356,0,0.8999999761581421,0.039656173437833786,0.0
74357,0,0.8999999761581421,0.036188412457704544,0.0
74358,0,0.8999999761581421,0.03995152562856674,0.0
74359,0,0.8999999761581421,0.03807150572538376,0.0
74360,0,0.8999999761581421,0.038885053247213364,0.0
74361,0,0.8999999761581421,0.03810424357652664,0.0
74362,0,0.8999999761581421,0.04116743803024292,0.0
74363,0,0.8999999761581421,0.040860190987586975,0.0
74364,0,0.8999999761581421,0.03792397677898407,0.0
74365,0,0.8999999761581421,0.03369757533073425,0.0
74366,0,0.8999999761581421,0.038701027631759644,0.0
74367,0,0.8999999761581421,0.0398697629570961,0.0
74368,0,0.8999999761581421,0.03932352736592293,0.0
74369,0,0.8999999761581421,0.04068819433450699,0.0
74370,0,0.8999999761581421,0.04267166927456856,0.0
74371,0,0.8999999761581421,0.0377008356153965,0.0
74372,0,0.8999999761581421,0.03933659568428993,0.0
74373,0,0.8999999761581421,0.03439304605126381,0.0
74374,0,0.8999999761581421,0.03956384211778641,0.0
74375,0,0.8999999761581421,0.03526434674859047,0.0
74376,0,0.8999999761581421,0.03701692447066307,0.0
74377,0,0.8999999761581421,0.04037902131676674,0.0
74378,0,0.8999999761581421,0.03425025939941406,0.0
74379,0,0.8999999761581421,0.03745102509856224,0.0
74380,0,0.8999999761581421,0.03377155587077141,0.0
74381,0,0.8999999761581421,0.03175952658057213,0.0
74382,0,0.8999999761581421,0.031443286687135696,0.0
74383,0,0.8999999761581421,0.03309597820043564,0.0
74384,0,0.8999999761581421,0.03661351650953293,0.0
74385,0,0.8999999761581421,0.03198742866516113,0.0
74386,0,0.8999999761581421,0.03333486616611481,0.0
74387,0,0.8999999761581421,0.03139759227633476,0.0
74388,0,0.8999999761581421,0.032257720828056335,0.0
74389,0,0.8999999761581421,0.027160076424479485,0.0
74390,0,0.8999999761581421,0.03178178891539574,0.0
74391,0,0.8999999761581421,0.03318765386939049,0.0
74392,0,0.8999999761581421,0.03126927837729454,0.0
74393,0,0.8999999761581421,0.03441588208079338,0.0
74394,0,0.8999999761581421,0.029762011021375656,0.0
74395,0,0.8999999761581421,0.03402593359351158,0.0
74396,0,0.8999999761581421,0.02996300533413887,0.0
74397,0,0.8999999761581421,0.02746972255408764,0.0
74398,0,0.8999999761581421,0.03388157859444618,0.0
74399,0,0.8999999761581421,0.02809307537972927,0.0
74400,0,0.8999999761581421,0.0340208075940609,0.0
74401,0,0.8999999761581421,0.03134697675704956,0.0
74402,0,0.8999999761581421,0.03307275474071503,0.0
74403,0,0.8999999761581421,0.028388887643814087,0.0
74404,0,0.8999999761581421,0.028794247657060623,0.0
74405,0,0.8999999761581421,0.029269516468048096,0.0
74406,0,0.8999999761581421,0.02916036732494831,0.0
74407,0,0.8999999761581421,0.030653292313218117,0.0
74408,0,0.8999999761581421,0.031249506399035454,0.0
74409,0,0.8999999761581421,0.030542029067873955,0.0
74410,0,0.8999999761581421,0.02928832732141018,0.0
74411,0,0.8999999761581421,0.029191669076681137,0.0
74412,0,0.8999999761581421,0.029502978548407555,0.0
74413,0,0.8999999761581421,0.02559005096554756,0.0
74414,0,0.8999999761581421,0.029819311574101448,0.0
74415,0,0.8999999761581421,0.029830843210220337,0.0
74416,0,0.8999999761581421,0.032218191772699356,0.0
74417,0,0.8999999761581421,0.031632911413908005,0.0
74418,0,0.8999999761581421,0.03164437413215637,0.0
74419,0,0.8999999761581421,0.02963312715291977,0.0
74420,0,0.8999999761581421,0.02811088226735592,0.0
74421,0,0.8999999761581421,0.030555564910173416,0.0
74422,0,0.8999999761581421,0.030225809663534164,0.0
74423,0,0.8999999761581421,0.027420789003372192,0.0
74424,0,0.8999999761581421,0.027805224061012268,0.0
74425,0,0.8999999761581421,0.03012349084019661,0.0
74426,0,0.8999999761581421,0.02485070563852787,0.0
74427,0,0.8999999761581421,0.026296542957425117,0.0
74428,0,0.8999999761581421,0.028927475214004517,0.0
74429,0,0.8999999761581421,0.02734256349503994,0.0
74430,0,0.8999999761581421,0.02819497510790825,0.0
74431,0,0.8999999761581421,0.03555341064929962,0.0
74432,0,0.8999999761581421,0.028044596314430237,0.0
74433,0,0.8999999761581421,0.032191358506679535,0.0
74434,0,0.8999999761581421,0.031371623277664185,0.0
74435,0,0.8999999761581421,0.025727814063429832,0.0
74436,0,0.8999999761581421,0.01995673030614853,0.0
74437,0,0.8999999761581421,0.01491586398333311,0.0
74438,0,0.8999999761581421,0.013323443941771984,0.0
74439,0,0.8999999761581421,0.011000600643455982,0.0
74440,0,0.8999999761581421,0.0066856821067631245,0.0
74441,0,0.8999999761581421,0.0019396215211600065,0.0
74442,0,0.8999999761581421,0.0024223648943006992,0.0
74443,0,0.8999999761581421,-0.0011855330085381866,0.0
74444,0,0.8999999761581421,-0.0069358679465949535,0.0
74445,0,0.8999999761581421,-0.0034895038697868586,0.0
74446,0,0.8999999761581421,0.0010268904734402895,0.0
74447,0,0.8999999761581421,-0.0028644988778978586,0.0
74448,0,0.8999999761581421,-0.0018944254843518138,0.0
74449,0,0.8999999761581421,-0.0027024925220757723,0.0
74450,0,0.8999999761581421,-0.0036316358018666506,0.0
74451,0,0.8999999761581421,-0.007451809011399746,0.0
74452,0,0.8999999761581421,-0.009764587506651878,0.0
74453,0,0.8999999761581421,-0.012066075578331947,0.0
74454,0,0.8999999761581421,-0.01175240520387888,0.0
